timestamp,device_id,department_id,kwh,source_type
2025-12-21 20:10:56,DEV_02,manufacturing,2.391,sensor
2025-12-21 20:10:56,DEV_03,rnd,1.302,sensor
2025-12-21 20:10:56,DEV_04,admin,0.893,sensor
2025-12-21 20:40:56,DEV_01,manufacturing,2.381,sensor
2025-12-21 20:40:56,DEV_02,manufacturing,2.639,sensor
2025-12-21 20:40:56,DEV_03,rnd,1.44,sensor
2025-12-21 20:40:56,DEV_04,admin,1.024,sensor
2025-12-21 21:10:56,DEV_01,manufacturing,2.415,sensor
2025-12-21 21:10:56,DEV_02,manufacturing,2.62,sensor
2025-12-21 21:10:56,DEV_03,rnd,1.388,sensor
2025-12-21 21:10:56,DEV_04,admin,0.876,sensor
2025-12-21 21:40:56,DEV_01,manufacturing,2.36,sensor
2025-12-21 21:40:56,DEV_02,manufacturing,2.675,sensor
2025-12-21 21:40:56,DEV_03,rnd,1.229,sensor
2025-12-21 21:40:56,DEV_04,admin,0.99,sensor
2025-12-21 22:10:56,DEV_01,manufacturing,2.481,sensor
2025-12-21 22:10:56,DEV_02,manufacturing,2.271,sensor
2025-12-21 22:10:56,DEV_03,rnd,1.258,sensor
2025-12-21 22:10:56,DEV_04,admin,1.018,sensor
2025-12-21 22:40:56,DEV_01,manufacturing,2.758,sensor
2025-12-21 22:40:56,DEV_02,manufacturing,2.628,sensor
2025-12-21 22:40:56,DEV_03,rnd,1.311,sensor
2025-12-21 22:40:56,DEV_04,admin,1.022,sensor
2025-12-21 23:10:56,DEV_01,manufacturing,2.349,sensor
2025-12-21 23:10:56,DEV_02,manufacturing,2.313,sensor
2025-12-21 23:10:56,DEV_03,rnd,1.27,sensor
2025-12-21 23:10:56,DEV_04,admin,0.913,sensor
2025-12-21 23:40:56,DEV_01,manufacturing,2.488,sensor
2025-12-21 23:40:56,DEV_02,manufacturing,2.64,sensor
2025-12-21 23:40:56,DEV_03,rnd,1.364,sensor
2025-12-21 23:40:56,DEV_04,admin,0.859,sensor
2025-12-22 00:10:56,DEV_01,manufacturing,3.256,sensor
2025-12-22 00:10:56,DEV_02,manufacturing,3.544,sensor
2025-12-22 00:10:56,DEV_03,rnd,2.009,sensor
2025-12-22 00:10:56,DEV_04,admin,1.268,sensor
2025-12-22 00:40:56,DEV_01,manufacturing,3.846,sensor
2025-12-22 00:40:56,DEV_02,manufacturing,3.953,sensor
2025-12-22 00:40:56,DEV_03,rnd,2.02,sensor
2025-12-22 00:40:56,DEV_04,admin,1.363,sensor
2025-12-22 01:10:56,DEV_01,manufacturing,3.786,sensor
2025-12-22 01:10:56,DEV_02,manufacturing,3.584,sensor
2025-12-22 01:10:56,DEV_03,rnd,1.983,sensor
2025-12-22 01:10:56,DEV_04,admin,1.407,sensor
2025-12-22 01:40:56,DEV_01,manufacturing,3.699,sensor
2025-12-22 01:40:56,DEV_02,manufacturing,3.712,sensor
2025-12-22 01:40:56,DEV_03,rnd,2.013,sensor
2025-12-22 01:40:56,DEV_04,admin,1.357,sensor
2025-12-22 02:10:56,DEV_01,manufacturing,3.307,sensor
2025-12-22 02:10:56,DEV_02,manufacturing,3.567,sensor
2025-12-22 02:10:56,DEV_03,rnd,2.008,sensor
2025-12-22 02:10:56,DEV_04,admin,1.482,sensor
2025-12-22 02:40:56,DEV_01,manufacturing,3.663,sensor
2025-12-22 02:40:56,DEV_02,manufacturing,3.68,sensor
2025-12-22 02:40:56,DEV_03,rnd,1.886,sensor
2025-12-22 02:40:56,DEV_04,admin,1.303,sensor
2025-12-22 03:10:56,DEV_01,manufacturing,3.896,sensor
2025-12-22 03:10:56,DEV_02,manufacturing,3.789,sensor
2025-12-22 03:10:56,DEV_03,rnd,1.848,sensor
2025-12-22 03:10:56,DEV_04,admin,1.4,sensor
2025-12-22 03:40:56,DEV_01,manufacturing,3.439,sensor
2025-12-22 03:40:56,DEV_02,manufacturing,3.282,sensor
2025-12-22 03:40:56,DEV_03,rnd,1.99,sensor
2025-12-22 03:40:56,DEV_04,admin,1.314,sensor
2025-12-22 04:10:56,DEV_01,manufacturing,3.949,sensor
2025-12-22 04:10:56,DEV_02,manufacturing,3.469,sensor
2025-12-22 04:10:56,DEV_03,rnd,1.881,sensor
2025-12-22 04:10:56,DEV_04,admin,1.258,sensor
2025-12-22 04:40:56,DEV_01,manufacturing,3.265,sensor
2025-12-22 04:40:56,DEV_02,manufacturing,3.639,sensor
2025-12-22 04:40:56,DEV_03,rnd,1.858,sensor
2025-12-22 04:40:56,DEV_04,admin,1.306,sensor
2025-12-22 05:10:56,DEV_01,manufacturing,3.692,sensor
2025-12-22 05:10:56,DEV_02,manufacturing,3.299,sensor
2025-12-22 05:10:56,DEV_03,rnd,2.024,sensor
2025-12-22 05:10:56,DEV_04,admin,1.338,sensor
2025-12-22 05:40:56,DEV_01,manufacturing,3.396,sensor
2025-12-22 05:40:56,DEV_02,manufacturing,3.77,sensor
2025-12-22 05:40:56,DEV_03,rnd,2.129,sensor
2025-12-22 05:40:56,DEV_04,admin,1.383,sensor
2025-12-22 06:10:56,DEV_01,manufacturing,3.459,sensor
2025-12-22 06:10:56,DEV_02,manufacturing,3.34,sensor
2025-12-22 06:10:56,DEV_03,rnd,1.775,sensor
2025-12-22 06:10:56,DEV_04,admin,1.447,sensor
2025-12-22 06:40:56,DEV_01,manufacturing,3.462,sensor
2025-12-22 06:40:56,DEV_02,manufacturing,3.75,sensor
2025-12-22 06:40:56,DEV_03,rnd,1.96,sensor
2025-12-22 06:40:56,DEV_04,admin,1.439,sensor
2025-12-22 07:10:56,DEV_01,manufacturing,3.29,sensor
2025-12-22 07:10:56,DEV_02,manufacturing,3.923,sensor
2025-12-22 07:10:56,DEV_03,rnd,2.026,sensor
2025-12-22 07:10:56,DEV_04,admin,1.273,sensor
2025-12-22 07:40:56,DEV_01,manufacturing,3.641,sensor
2025-12-22 07:40:56,DEV_02,manufacturing,3.636,sensor
2025-12-22 07:40:56,DEV_03,rnd,2.131,sensor
2025-12-22 07:40:56,DEV_04,admin,1.454,sensor
2025-12-22 08:10:56,DEV_01,manufacturing,5.872,sensor
2025-12-22 08:10:56,DEV_02,manufacturing,5.428,sensor
2025-12-22 08:10:56,DEV_03,rnd,3.426,sensor
2025-12-22 08:10:56,DEV_04,admin,2.178,sensor
2025-12-22 08:40:56,DEV_01,manufacturing,6.211,sensor
2025-12-22 08:40:56,DEV_02,manufacturing,5.658,sensor
2025-12-22 08:40:56,DEV_03,rnd,3.281,sensor
2025-12-22 08:40:56,DEV_04,admin,2.148,sensor
2025-12-22 09:10:56,DEV_01,manufacturing,5.856,sensor
2025-12-22 09:10:56,DEV_02,manufacturing,5.87,sensor
2025-12-22 09:10:56,DEV_03,rnd,3.257,sensor
2025-12-22 09:10:56,DEV_04,admin,2.334,sensor
2025-12-22 09:40:56,DEV_01,manufacturing,6.582,sensor
2025-12-22 09:40:56,DEV_02,manufacturing,6.539,sensor
2025-12-22 09:40:56,DEV_03,rnd,3.103,sensor
2025-12-22 09:40:56,DEV_04,admin,2.196,sensor
2025-12-22 10:10:56,DEV_01,manufacturing,5.93,sensor
2025-12-22 10:10:56,DEV_02,manufacturing,6.118,sensor
2025-12-22 10:10:56,DEV_03,rnd,3.139,sensor
2025-12-22 10:10:56,DEV_04,admin,2.162,sensor
2025-12-22 10:40:56,DEV_01,manufacturing,6.126,sensor
2025-12-22 10:40:56,DEV_02,manufacturing,5.452,sensor
2025-12-22 10:40:56,DEV_03,rnd,3.372,sensor
2025-12-22 10:40:56,DEV_04,admin,2.381,sensor
2025-12-22 11:10:56,DEV_01,manufacturing,6.113,sensor
2025-12-22 11:10:56,DEV_02,manufacturing,6.271,sensor
2025-12-22 11:10:56,DEV_03,rnd,3.049,sensor
2025-12-22 11:10:56,DEV_04,admin,2.463,sensor
2025-12-22 11:40:56,DEV_01,manufacturing,5.768,sensor
2025-12-22 11:40:56,DEV_02,manufacturing,6.381,sensor
2025-12-22 11:40:56,DEV_03,rnd,3.525,sensor
2025-12-22 11:40:56,DEV_04,admin,2.311,sensor
2025-12-22 12:10:56,DEV_01,manufacturing,5.657,sensor
2025-12-22 12:10:56,DEV_02,manufacturing,5.719,sensor
2025-12-22 12:10:56,DEV_03,rnd,3.316,sensor
2025-12-22 12:10:56,DEV_04,admin,2.248,sensor
2025-12-22 12:40:56,DEV_01,manufacturing,6.004,sensor
2025-12-22 12:40:56,DEV_02,manufacturing,5.583,sensor
2025-12-22 12:40:56,DEV_03,rnd,3.26,sensor
2025-12-22 12:40:56,DEV_04,admin,2.09,sensor
2025-12-22 13:10:56,DEV_01,manufacturing,6.066,sensor
2025-12-22 13:10:56,DEV_02,manufacturing,6.119,sensor
2025-12-22 13:10:56,DEV_03,rnd,3.438,sensor
2025-12-22 13:10:56,DEV_04,admin,2.451,sensor
2025-12-22 13:40:56,DEV_01,manufacturing,5.853,sensor
2025-12-22 13:40:56,DEV_02,manufacturing,5.514,sensor
2025-12-22 13:40:56,DEV_03,rnd,3.352,sensor
2025-12-22 13:40:56,DEV_04,admin,2.087,sensor
2025-12-22 14:10:56,DEV_01,manufacturing,5.996,sensor
2025-12-22 14:10:56,DEV_02,manufacturing,6.499,sensor
2025-12-22 14:10:56,DEV_03,rnd,3.103,sensor
2025-12-22 14:10:56,DEV_04,admin,2.306,sensor
2025-12-22 14:40:56,DEV_01,manufacturing,5.709,sensor
2025-12-22 14:40:56,DEV_02,manufacturing,5.462,sensor
2025-12-22 14:40:56,DEV_03,rnd,3.523,sensor
2025-12-22 14:40:56,DEV_04,admin,2.072,sensor
2025-12-22 15:10:56,DEV_01,manufacturing,6.294,sensor
2025-12-22 15:10:56,DEV_02,manufacturing,5.683,sensor
2025-12-22 15:10:56,DEV_03,rnd,3.53,sensor
2025-12-22 15:10:56,DEV_04,admin,2.303,sensor
2025-12-22 15:40:56,DEV_01,manufacturing,6.225,sensor
2025-12-22 15:40:56,DEV_02,manufacturing,6.568,sensor
2025-12-22 15:40:56,DEV_03,rnd,3.157,sensor
2025-12-22 15:40:56,DEV_04,admin,2.229,sensor
2025-12-22 16:10:56,DEV_01,manufacturing,6.394,sensor
2025-12-22 16:10:56,DEV_02,manufacturing,5.842,sensor
2025-12-22 16:10:56,DEV_03,rnd,2.957,sensor
2025-12-22 16:10:56,DEV_04,admin,2.367,sensor
2025-12-22 16:40:56,DEV_01,manufacturing,5.612,sensor
2025-12-22 16:40:56,DEV_02,manufacturing,6.552,sensor
2025-12-22 16:40:56,DEV_03,rnd,3.331,sensor
2025-12-22 16:40:56,DEV_04,admin,2.454,sensor
2025-12-22 17:10:56,DEV_01,manufacturing,5.528,sensor
2025-12-22 17:10:56,DEV_02,manufacturing,5.738,sensor
2025-12-22 17:10:56,DEV_03,rnd,3.413,sensor
2025-12-22 17:10:56,DEV_04,admin,2.221,sensor
2025-12-22 17:40:56,DEV_01,manufacturing,5.971,sensor
2025-12-22 17:40:56,DEV_02,manufacturing,6.248,sensor
2025-12-22 17:40:56,DEV_03,rnd,3.214,sensor
2025-12-22 17:40:56,DEV_04,admin,2.299,sensor
2025-12-22 18:10:56,DEV_01,manufacturing,5.609,sensor
2025-12-22 18:10:56,DEV_02,manufacturing,6.107,sensor
2025-12-22 18:10:56,DEV_03,rnd,3.481,sensor
2025-12-22 18:10:56,DEV_04,admin,2.037,sensor
2025-12-22 18:40:56,DEV_01,manufacturing,6.342,sensor
2025-12-22 18:40:56,DEV_02,manufacturing,6.228,sensor
2025-12-22 18:40:56,DEV_03,rnd,3.051,sensor
2025-12-22 18:40:56,DEV_04,admin,2.424,sensor
2025-12-22 19:10:56,DEV_01,manufacturing,3.498,sensor
2025-12-22 19:10:56,DEV_02,manufacturing,3.494,sensor
2025-12-22 19:10:56,DEV_03,rnd,2.0,sensor
2025-12-22 19:10:56,DEV_04,admin,1.391,sensor
2025-12-22 19:40:56,DEV_01,manufacturing,3.347,sensor
2025-12-22 19:40:56,DEV_02,manufacturing,3.362,sensor
2025-12-22 19:40:56,DEV_03,rnd,2.041,sensor
2025-12-22 19:40:56,DEV_04,admin,1.242,sensor
2025-12-22 20:10:56,DEV_01,manufacturing,3.477,sensor
2025-12-22 20:10:56,DEV_02,manufacturing,3.96,sensor
2025-12-22 20:10:56,DEV_03,rnd,1.796,sensor
2025-12-22 20:10:56,DEV_04,admin,1.219,sensor
2025-12-22 20:40:56,DEV_01,manufacturing,3.746,sensor
2025-12-22 20:40:56,DEV_02,manufacturing,3.638,sensor
2025-12-22 20:40:56,DEV_03,rnd,2.131,sensor
2025-12-22 20:40:56,DEV_04,admin,1.372,sensor
2025-12-22 21:10:56,DEV_01,manufacturing,3.912,sensor
2025-12-22 21:10:56,DEV_02,manufacturing,3.303,sensor
2025-12-22 21:10:56,DEV_03,rnd,2.145,sensor
2025-12-22 21:10:56,DEV_04,admin,1.336,sensor
2025-12-22 21:40:56,DEV_01,manufacturing,3.457,sensor
2025-12-22 21:40:56,DEV_02,manufacturing,3.856,sensor
2025-12-22 21:40:56,DEV_03,rnd,1.857,sensor
2025-12-22 21:40:56,DEV_04,admin,1.41,sensor
2025-12-22 22:10:56,DEV_01,manufacturing,3.763,sensor
2025-12-22 22:10:56,DEV_02,manufacturing,3.505,sensor
2025-12-22 22:10:56,DEV_03,rnd,1.903,sensor
2025-12-22 22:10:56,DEV_04,admin,1.46,sensor
2025-12-22 22:40:56,DEV_01,manufacturing,3.566,sensor
2025-12-22 22:40:56,DEV_02,manufacturing,3.355,sensor
2025-12-22 22:40:56,DEV_03,rnd,1.779,sensor
2025-12-22 22:40:56,DEV_04,admin,1.265,sensor
2025-12-22 23:10:56,DEV_01,manufacturing,3.711,sensor
2025-12-22 23:10:56,DEV_02,manufacturing,3.772,sensor
2025-12-22 23:10:56,DEV_03,rnd,2.036,sensor
2025-12-22 23:10:56,DEV_04,admin,1.263,sensor
2025-12-22 23:40:56,DEV_01,manufacturing,3.348,sensor
2025-12-22 23:40:56,DEV_02,manufacturing,3.866,sensor
2025-12-22 23:40:56,DEV_03,rnd,2.038,sensor
2025-12-22 23:40:56,DEV_04,admin,1.244,sensor
2025-12-23 00:10:56,DEV_01,manufacturing,3.266,sensor
2025-12-23 00:10:56,DEV_02,manufacturing,3.262,sensor
2025-12-23 00:10:56,DEV_03,rnd,1.926,sensor
2025-12-23 00:10:56,DEV_04,admin,1.39,sensor
2025-12-23 00:40:56,DEV_01,manufacturing,3.514,sensor
2025-12-23 00:40:56,DEV_02,manufacturing,3.936,sensor
2025-12-23 00:40:56,DEV_03,rnd,2.063,sensor
2025-12-23 00:40:56,DEV_04,admin,1.361,sensor
2025-12-23 01:10:56,DEV_01,manufacturing,3.496,sensor
2025-12-23 01:10:56,DEV_02,manufacturing,3.518,sensor
2025-12-23 01:10:56,DEV_03,rnd,1.805,sensor
2025-12-23 01:10:56,DEV_04,admin,1.242,sensor
2025-12-23 01:40:56,DEV_01,manufacturing,3.467,sensor
2025-12-23 01:40:56,DEV_02,manufacturing,3.859,sensor
2025-12-23 01:40:56,DEV_03,rnd,1.792,sensor
2025-12-23 01:40:56,DEV_04,admin,1.28,sensor
2025-12-23 02:10:56,DEV_01,manufacturing,3.526,sensor
2025-12-23 02:10:56,DEV_02,manufacturing,3.738,sensor
2025-12-23 02:10:56,DEV_03,rnd,1.866,sensor
2025-12-23 02:10:56,DEV_04,admin,1.459,sensor
2025-12-23 02:40:56,DEV_01,manufacturing,3.512,sensor
2025-12-23 02:40:56,DEV_02,manufacturing,3.842,sensor
2025-12-23 02:40:56,DEV_03,rnd,1.769,sensor
2025-12-23 02:40:56,DEV_04,admin,1.443,sensor
2025-12-23 03:10:56,DEV_01,manufacturing,3.921,sensor
2025-12-23 03:10:56,DEV_02,manufacturing,3.426,sensor
2025-12-23 03:10:56,DEV_03,rnd,2.142,sensor
2025-12-23 03:10:56,DEV_04,admin,1.399,sensor
2025-12-23 03:40:56,DEV_01,manufacturing,3.285,sensor
2025-12-23 03:40:56,DEV_02,manufacturing,3.452,sensor
2025-12-23 03:40:56,DEV_03,rnd,2.027,sensor
2025-12-23 03:40:56,DEV_04,admin,1.359,sensor
2025-12-23 04:10:56,DEV_01,manufacturing,3.392,sensor
2025-12-23 04:10:56,DEV_02,manufacturing,3.491,sensor
2025-12-23 04:10:56,DEV_03,rnd,1.925,sensor
2025-12-23 04:10:56,DEV_04,admin,1.318,sensor
2025-12-23 04:40:56,DEV_01,manufacturing,3.472,sensor
2025-12-23 04:40:56,DEV_02,manufacturing,3.502,sensor
2025-12-23 04:40:56,DEV_03,rnd,2.081,sensor
2025-12-23 04:40:56,DEV_04,admin,1.405,sensor
2025-12-23 05:10:56,DEV_01,manufacturing,3.707,sensor
2025-12-23 05:10:56,DEV_02,manufacturing,3.632,sensor
2025-12-23 05:10:56,DEV_03,rnd,2.005,sensor
2025-12-23 05:10:56,DEV_04,admin,1.297,sensor
2025-12-23 05:40:56,DEV_01,manufacturing,3.366,sensor
2025-12-23 05:40:56,DEV_02,manufacturing,3.284,sensor
2025-12-23 05:40:56,DEV_03,rnd,2.141,sensor
2025-12-23 05:40:56,DEV_04,admin,1.222,sensor
2025-12-23 06:10:56,DEV_01,manufacturing,3.49,sensor
2025-12-23 06:10:56,DEV_02,manufacturing,3.562,sensor
2025-12-23 06:10:56,DEV_03,rnd,2.08,sensor
2025-12-23 06:10:56,DEV_04,admin,1.267,sensor
2025-12-23 06:40:56,DEV_01,manufacturing,3.591,sensor
2025-12-23 06:40:56,DEV_02,manufacturing,3.529,sensor
2025-12-23 06:40:56,DEV_03,rnd,1.957,sensor
2025-12-23 06:40:56,DEV_04,admin,1.335,sensor
2025-12-23 07:10:56,DEV_01,manufacturing,3.473,sensor
2025-12-23 07:10:56,DEV_02,manufacturing,3.655,sensor
2025-12-23 07:10:56,DEV_03,rnd,2.008,sensor
2025-12-23 07:10:56,DEV_04,admin,1.392,sensor
2025-12-23 07:40:56,DEV_01,manufacturing,3.538,sensor
2025-12-23 07:40:56,DEV_02,manufacturing,3.47,sensor
2025-12-23 07:40:56,DEV_03,rnd,1.865,sensor
2025-12-23 07:40:56,DEV_04,admin,1.401,sensor
2025-12-23 08:10:56,DEV_01,manufacturing,6.43,sensor
2025-12-23 08:10:56,DEV_02,manufacturing,5.515,sensor
2025-12-23 08:10:56,DEV_03,rnd,3.423,sensor
2025-12-23 08:10:56,DEV_04,admin,2.344,sensor
2025-12-23 08:40:56,DEV_01,manufacturing,5.638,sensor
2025-12-23 08:40:56,DEV_02,manufacturing,6.451,sensor
2025-12-23 08:40:56,DEV_03,rnd,3.157,sensor
2025-12-23 08:40:56,DEV_04,admin,2.412,sensor
2025-12-23 09:10:56,DEV_01,manufacturing,6.208,sensor
2025-12-23 09:10:56,DEV_02,manufacturing,6.17,sensor
2025-12-23 09:10:56,DEV_03,rnd,3.046,sensor
2025-12-23 09:10:56,DEV_04,admin,2.223,sensor
2025-12-23 09:40:56,DEV_01,manufacturing,5.419,sensor
2025-12-23 09:40:56,DEV_02,manufacturing,6.238,sensor
2025-12-23 09:40:56,DEV_03,rnd,3.352,sensor
2025-12-23 09:40:56,DEV_04,admin,2.352,sensor
2025-12-23 10:10:56,DEV_01,manufacturing,5.581,sensor
2025-12-23 10:10:56,DEV_02,manufacturing,6.237,sensor
2025-12-23 10:10:56,DEV_03,rnd,3.088,sensor
2025-12-23 10:10:56,DEV_04,admin,2.091,sensor
2025-12-23 10:40:56,DEV_01,manufacturing,5.726,sensor
2025-12-23 10:40:56,DEV_02,manufacturing,6.479,sensor
2025-12-23 10:40:56,DEV_03,rnd,3.151,sensor
2025-12-23 10:40:56,DEV_04,admin,2.238,sensor
2025-12-23 11:10:56,DEV_01,manufacturing,5.868,sensor
2025-12-23 11:10:56,DEV_02,manufacturing,5.746,sensor
2025-12-23 11:10:56,DEV_03,rnd,3.249,sensor
2025-12-23 11:10:56,DEV_04,admin,2.31,sensor
2025-12-23 11:40:56,DEV_01,manufacturing,5.936,sensor
2025-12-23 11:40:56,DEV_02,manufacturing,6.362,sensor
2025-12-23 11:40:56,DEV_03,rnd,2.95,sensor
2025-12-23 11:40:56,DEV_04,admin,2.285,sensor
2025-12-23 12:10:56,DEV_01,manufacturing,5.901,sensor
2025-12-23 12:10:56,DEV_02,manufacturing,6.136,sensor
2025-12-23 12:10:56,DEV_03,rnd,3.122,sensor
2025-12-23 12:10:56,DEV_04,admin,2.055,sensor
2025-12-23 12:40:56,DEV_01,manufacturing,5.544,sensor
2025-12-23 12:40:56,DEV_02,manufacturing,6.057,sensor
2025-12-23 12:40:56,DEV_03,rnd,3.35,sensor
2025-12-23 12:40:56,DEV_04,admin,2.359,sensor
2025-12-23 13:10:56,DEV_01,manufacturing,6.26,sensor
2025-12-23 13:10:56,DEV_02,manufacturing,6.495,sensor
2025-12-23 13:10:56,DEV_03,rnd,3.292,sensor
2025-12-23 13:10:56,DEV_04,admin,2.389,sensor
2025-12-23 13:40:56,DEV_01,manufacturing,6.353,sensor
2025-12-23 13:40:56,DEV_02,manufacturing,5.447,sensor
2025-12-23 13:40:56,DEV_03,rnd,2.994,sensor
2025-12-23 13:40:56,DEV_04,admin,2.212,sensor
2025-12-23 14:10:56,DEV_01,manufacturing,5.857,sensor
2025-12-23 14:10:56,DEV_02,manufacturing,5.971,sensor
2025-12-23 14:10:56,DEV_03,rnd,3.279,sensor
2025-12-23 14:10:56,DEV_04,admin,2.065,sensor
2025-12-23 14:40:56,DEV_01,manufacturing,5.828,sensor
2025-12-23 14:40:56,DEV_02,manufacturing,5.845,sensor
2025-12-23 14:40:56,DEV_03,rnd,3.546,sensor
2025-12-23 14:40:56,DEV_04,admin,2.315,sensor
2025-12-23 15:10:56,DEV_01,manufacturing,6.599,sensor
2025-12-23 15:10:56,DEV_02,manufacturing,5.82,sensor
2025-12-23 15:10:56,DEV_03,rnd,3.358,sensor
2025-12-23 15:10:56,DEV_04,admin,2.143,sensor
2025-12-23 15:40:56,DEV_01,manufacturing,6.282,sensor
2025-12-23 15:40:56,DEV_02,manufacturing,6.217,sensor
2025-12-23 15:40:56,DEV_03,rnd,3.126,sensor
2025-12-23 15:40:56,DEV_04,admin,2.09,sensor
2025-12-23 16:10:56,DEV_01,manufacturing,5.943,sensor
2025-12-23 16:10:56,DEV_02,manufacturing,5.543,sensor
2025-12-23 16:10:56,DEV_03,rnd,3.156,sensor
2025-12-23 16:10:56,DEV_04,admin,2.334,sensor
2025-12-23 16:40:56,DEV_01,manufacturing,6.301,sensor
2025-12-23 16:40:56,DEV_02,manufacturing,5.613,sensor
2025-12-23 16:40:56,DEV_03,rnd,3.412,sensor
2025-12-23 16:40:56,DEV_04,admin,2.352,sensor
2025-12-23 17:10:56,DEV_01,manufacturing,6.224,sensor
2025-12-23 17:10:56,DEV_02,manufacturing,6.597,sensor
2025-12-23 17:10:56,DEV_03,rnd,3.292,sensor
2025-12-23 17:10:56,DEV_04,admin,2.415,sensor
2025-12-23 17:40:56,DEV_01,manufacturing,5.947,sensor
2025-12-23 17:40:56,DEV_02,manufacturing,5.788,sensor
2025-12-23 17:40:56,DEV_03,rnd,3.414,sensor
2025-12-23 17:40:56,DEV_04,admin,2.07,sensor
2025-12-23 18:10:56,DEV_01,manufacturing,5.799,sensor
2025-12-23 18:10:56,DEV_02,manufacturing,5.873,sensor
2025-12-23 18:10:56,DEV_03,rnd,3.443,sensor
2025-12-23 18:10:56,DEV_04,admin,2.343,sensor
2025-12-23 18:40:56,DEV_01,manufacturing,5.505,sensor
2025-12-23 18:40:56,DEV_02,manufacturing,6.148,sensor
2025-12-23 18:40:56,DEV_03,rnd,3.038,sensor
2025-12-23 18:40:56,DEV_04,admin,2.373,sensor
2025-12-23 19:10:56,DEV_01,manufacturing,3.558,sensor
2025-12-23 19:10:56,DEV_02,manufacturing,3.248,sensor
2025-12-23 19:10:56,DEV_03,rnd,2.039,sensor
2025-12-23 19:10:56,DEV_04,admin,1.298,sensor
2025-12-23 19:40:56,DEV_01,manufacturing,3.883,sensor
2025-12-23 19:40:56,DEV_02,manufacturing,3.792,sensor
2025-12-23 19:40:56,DEV_03,rnd,2.0,sensor
2025-12-23 19:40:56,DEV_04,admin,1.475,sensor
2025-12-23 20:10:56,DEV_01,manufacturing,3.313,sensor
2025-12-23 20:10:56,DEV_02,manufacturing,3.455,sensor
2025-12-23 20:10:56,DEV_03,rnd,2.061,sensor
2025-12-23 20:10:56,DEV_04,admin,1.258,sensor
2025-12-23 20:40:56,DEV_01,manufacturing,3.669,sensor
2025-12-23 20:40:56,DEV_02,manufacturing,3.819,sensor
2025-12-23 20:40:56,DEV_03,rnd,2.072,sensor
2025-12-23 20:40:56,DEV_04,admin,1.298,sensor
2025-12-23 21:10:56,DEV_01,manufacturing,3.814,sensor
2025-12-23 21:10:56,DEV_02,manufacturing,3.377,sensor
2025-12-23 21:10:56,DEV_03,rnd,1.778,sensor
2025-12-23 21:10:56,DEV_04,admin,1.477,sensor
2025-12-23 21:40:56,DEV_01,manufacturing,3.37,sensor
2025-12-23 21:40:56,DEV_02,manufacturing,3.655,sensor
2025-12-23 21:40:56,DEV_03,rnd,1.796,sensor
2025-12-23 21:40:56,DEV_04,admin,1.263,sensor
2025-12-23 22:10:56,DEV_01,manufacturing,3.799,sensor
2025-12-23 22:10:56,DEV_02,manufacturing,3.784,sensor
2025-12-23 22:10:56,DEV_03,rnd,2.024,sensor
2025-12-23 22:10:56,DEV_04,admin,1.289,sensor
2025-12-23 22:40:56,DEV_01,manufacturing,3.648,sensor
2025-12-23 22:40:56,DEV_02,manufacturing,3.41,sensor
2025-12-23 22:40:56,DEV_03,rnd,1.998,sensor
2025-12-23 22:40:56,DEV_04,admin,1.341,sensor
2025-12-23 23:10:56,DEV_01,manufacturing,3.762,sensor
2025-12-23 23:10:56,DEV_02,manufacturing,3.774,sensor
2025-12-23 23:10:56,DEV_03,rnd,1.884,sensor
2025-12-23 23:10:56,DEV_04,admin,1.226,sensor
2025-12-23 23:40:56,DEV_01,manufacturing,3.722,sensor
2025-12-23 23:40:56,DEV_02,manufacturing,3.376,sensor
2025-12-23 23:40:56,DEV_03,rnd,2.088,sensor
2025-12-23 23:40:56,DEV_04,admin,1.453,sensor
2025-12-24 00:10:56,DEV_01,manufacturing,3.451,sensor
2025-12-24 00:10:56,DEV_02,manufacturing,3.481,sensor
2025-12-24 00:10:56,DEV_03,rnd,2.074,sensor
2025-12-24 00:10:56,DEV_04,admin,1.461,sensor
2025-12-24 00:40:56,DEV_01,manufacturing,3.663,sensor
2025-12-24 00:40:56,DEV_02,manufacturing,3.792,sensor
2025-12-24 00:40:56,DEV_03,rnd,1.856,sensor
2025-12-24 00:40:56,DEV_04,admin,1.398,sensor
2025-12-24 01:10:56,DEV_01,manufacturing,3.512,sensor
2025-12-24 01:10:56,DEV_02,manufacturing,3.296,sensor
2025-12-24 01:10:56,DEV_03,rnd,2.028,sensor
2025-12-24 01:10:56,DEV_04,admin,1.367,sensor
2025-12-24 01:40:56,DEV_01,manufacturing,3.595,sensor
2025-12-24 01:40:56,DEV_02,manufacturing,3.73,sensor
2025-12-24 01:40:56,DEV_03,rnd,2.095,sensor
2025-12-24 01:40:56,DEV_04,admin,1.311,sensor
2025-12-24 02:10:56,DEV_01,manufacturing,3.922,sensor
2025-12-24 02:10:56,DEV_02,manufacturing,3.917,sensor
2025-12-24 02:10:56,DEV_03,rnd,1.816,sensor
2025-12-24 02:10:56,DEV_04,admin,1.318,sensor
2025-12-24 02:40:56,DEV_01,manufacturing,3.915,sensor
2025-12-24 02:40:56,DEV_02,manufacturing,3.886,sensor
2025-12-24 02:40:56,DEV_03,rnd,1.854,sensor
2025-12-24 02:40:56,DEV_04,admin,1.234,sensor
2025-12-24 03:10:56,DEV_01,manufacturing,3.918,sensor
